25,Union Coffee Revelation Espresso Wholebean,6,Waitrose,,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_798757_BP_4.jpg,coffee,101,198,148,-1
133,Nescaf� Gold Blend Espresso Instant Coffee 95g,4.5,Sainsburys,,https://assets.sainsburys-groceries.co.uk/gol/3443927/image.jpg,coffee,90,196,-1,34
134,Nescafe Azera Americano Intense Instant Coffee 90g,3,Sainsburys,,https://assets.sainsburys-groceries.co.uk/gol/7620350/image.jpg,coffee,90,199,-1,35
135,Taylors of Harrogate Decaffe Ground Coffee 227g,3.5,Sainsburys,,https://assets.sainsburys-groceries.co.uk/gol/2491318/image.jpg,coffee,103,170,-1,72
136,Nescafe Gold Cappuccino Decaf Unsweetened Instant Coffee Sachets 8x15g,1.5,Sainsburys,,https://assets.sainsburys-groceries.co.uk/gol/7857048/image.jpg,coffee,90,223,-1,37
137,"Nescafe Dolce Gusto Cappuccino Coffee x16 Pods, 8 Drinks",4,Sainsburys,,https://assets.sainsburys-groceries.co.uk/gol/6471032/image.jpg,coffee,90,223,-1,84
138,Nescaf� Azera Americano Decaff Instant Coffee 90g,3,Sainsburys,,https://assets.sainsburys-groceries.co.uk/gol/7852029/image.jpg,coffee,90,199,-1,35
139,"Sainsbury's Fairtrade Colombian Beans, Taste the Difference, Strength 3 227g",3.5,Sainsburys,,https://assets.sainsburys-groceries.co.uk/gol/7079458/image.jpg,coffee,87,216,-1,78
140,Nescafe Gold Caramel Latte Instant Coffee Sachets x8,2,Sainsburys,,https://assets.sainsburys-groceries.co.uk/gol/6592879/image.jpg,coffee,90,222,-1,53
141,Tassimo Kenco Americano Smooth Coffee Pods x16,3.7,Sainsburys,,https://assets.sainsburys-groceries.co.uk/gol/6537837/image.jpg,coffee,98,181,-1,35
142,"Sainsbury's Fairtrade Colombian Decaff Coffee, Taste the Difference, Strength 3 227g",3.5,Sainsburys,,https://assets.sainsburys-groceries.co.uk/gol/7077576/image.jpg,coffee,103,216,-1,82
143,Emmi Caffe Latte Cappuccino Iced Coffee 230ml,1,Sainsburys,,https://assets.sainsburys-groceries.co.uk/gol/6465226/image.jpg,coffee,97,223,-1,31
144,Kenco Cappuccino Instant Coffee x8 Sachets,1.6,Sainsburys,,https://assets.sainsburys-groceries.co.uk/gol/6850238/image.jpg,coffee,88,229,-1,31
145,"Sainsbury's Fairtrade Decaff House Blend Coffee, Strength 3 227g",2.3,Sainsburys,,https://assets.sainsburys-groceries.co.uk/gol/7634361/image.jpg,coffee,103,216,-1,72
146,Sainsbury's Fairtrade Premium Blend One Cup Coffee Filters x10 75g,2.2,Sainsburys,,https://assets.sainsburys-groceries.co.uk/gol/396332/image.jpg,coffee,102,224,-1,32
147,Taylors of Harrogate Rich Italian Coffee Beans 227g,3.5,Sainsburys,,https://assets.sainsburys-groceries.co.uk/gol/7491047/image.jpg,coffee,103,177,-1,36
148,"Sainsbury's Fairtrade Italian Espresso Coffee Beans, Strength 5 227g",2.3,Sainsburys,,https://assets.sainsburys-groceries.co.uk/gol/1298512/image.jpg,coffee,103,216,-1,75
149,"Nescaf� Dolce Gusto Latte Macchiato Coffee x16 Pods, 8 Drinks",4,Sainsburys,,https://assets.sainsburys-groceries.co.uk/gol/6471053/image.jpg,coffee,90,227,-1,84
150,Rombouts Coffee Filter Papers 4 Cups x40,1.2,Sainsburys,,https://assets.sainsburys-groceries.co.uk/gol/7635817/image.jpg,coffee,101,181,-1,56
151,Emmi Caffe Latte Skinny Iced Coffee 230ml,1,Sainsburys,,https://assets.sainsburys-groceries.co.uk/gol/7493061/image.jpg,coffee,95,202,-1,77
152,Nescaf� Gold Blend Instant Coffee Refill 275g,7.8,Sainsburys,,https://assets.sainsburys-groceries.co.uk/gol/2455297/image.jpg,coffee,90,196,-1,27
153,"Sainsbury's Fairtrade House Blend Original Coffee Beans, Strength 3 227g",2.3,Sainsburys,,https://assets.sainsburys-groceries.co.uk/gol/396288/image.jpg,coffee,103,196,-1,67
154,Nescaf� Gold Blend Decaff Instant Coffee 200g,7,Sainsburys,,https://assets.sainsburys-groceries.co.uk/gol/2203119/image.jpg,coffee,90,194,-1,29
155,Sainsbury's Fairtrade After Dinner Ground Coffee 227g,2.3,Sainsburys,,https://assets.sainsburys-groceries.co.uk/gol/1279245/image.jpg,coffee,103,214,-1,32
156,Sainsbury's Gold Roast Decaffeinated Instant Coffee Granules 100g,2.2,Sainsburys,,https://assets.sainsburys-groceries.co.uk/gol/1398397/image.jpg,coffee,90,168,-1,64
157,Tassimo Kenco 100% Colombian Coffee Pods x16,3.7,Sainsburys,,https://assets.sainsburys-groceries.co.uk/gol/7062678/image.jpg,coffee,102,214,-1,78
158,Lavazza Qualita Rossa Ground Coffee 250g,3.8,Sainsburys,,https://assets.sainsburys-groceries.co.uk/gol/2169149/image.jpg,coffee,103,176,-1,50
159,Kenco Smooth Instant Coffee 200g,4.5,Sainsburys,,https://assets.sainsburys-groceries.co.uk/gol/2263977/image.jpg,coffee,88,174,-1,68
160,Costa Coffee Mocha Italia Signature Blend Ground for Cafetiere & Filter 200g,3.7,Sainsburys,,https://assets.sainsburys-groceries.co.uk/gol/7585208/image.jpg,coffee,101,232,-1,42
161,Starbucks DoubleShot Espresso Flavoured Milk Iced Coffee 200ml,1.75,Sainsburys,,https://assets.sainsburys-groceries.co.uk/gol/7260786/image.jpg,coffee,104,212,-1,58
162,Nescaf� Gold Irish Cream Latte Instant Coffee Sachets x8,2,Sainsburys,,https://assets.sainsburys-groceries.co.uk/gol/6592913/image.jpg,coffee,90,224,-1,53
163,Kenco Decaff Instant Coffee 100g,2.75,Sainsburys,,https://assets.sainsburys-groceries.co.uk/gol/2263984/image.jpg,coffee,88,185,-1,68
164,Arctic Rainforest Alliance Arabica Bean Coffee Cafe Latte To Go 330ml,1,Sainsburys,,https://assets.sainsburys-groceries.co.uk/gol/7862496/image.jpg,coffee,99,210,-1,26
165,L'Or Classique Instant Coffee,3,Morrisons,,https://groceries.morrisons.com/productImages/364/364756011_0_640x640.jpg?identifier=d8735c19545c4a402b53a013c3301302,coffee,90,-1,107,52
166,L'OR Intense Instant Coffee,3,Morrisons,,https://groceries.morrisons.com/productImages/364/364757011_0_640x640.jpg?identifier=93becfde66e09c0ea544561510c10f65,coffee,90,-1,163,47
167,Nescafe Original Instant Coffee,5,Morrisons,,https://groceries.morrisons.com/productImages/113/113817011_0_640x640.jpg?identifier=6fe7fb5b2088b4f2607578dc460f9d8a,coffee,90,-1,109,39
168,L'Or Decaffinated Instant Coffee,3,Morrisons,,https://groceries.morrisons.com/productImages/364/364758011_0_640x640.jpg?identifier=a242748df67af1e1bd2150be351557d0,coffee,90,-1,163,47
169,Nescafe Original Decaff Instant Coffee,2.75,Morrisons,,https://groceries.morrisons.com/productImages/268/268419011_0_640x640.jpg?identifier=982a64237045288c77df83eec7841453,coffee,90,-1,109,73
170,Douwe Egberts Pure Decaffeinated Instant Coffee,5.5,Morrisons,,https://groceries.morrisons.com/productImages/573/573903011_0_640x640.jpg?identifier=4cbb84b82bf56429c0fc638aa59a1b1c,coffee,90,-1,119,40
171,Morrisons Savers Regular Instant Coffee,0.7,Morrisons,,https://groceries.morrisons.com/productImages/369/369755011_0_640x640.jpg?identifier=7030a94ce14c6ec90bae7e3ed1c71e88,coffee,90,-1,118,47
172,Morrisons Gold Instant Coffee,2.99,Morrisons,,https://groceries.morrisons.com/productImages/291/291963011_0_640x640.jpg?identifier=728238e6de86fbafdbd9f0e4e46a75cb,coffee,90,-1,119,27
173,Morrisons Gold Instant Coffee,6.75,Morrisons,,https://groceries.morrisons.com/productImages/280/280075011_0_640x640.jpg?identifier=85adac2c1f76a272935683d610780350,coffee,90,-1,119,27
174,Kenco Smooth Instant Coffee,6,Morrisons,,https://groceries.morrisons.com/productImages/334/334892011_0_640x640.jpg?identifier=331c590febc44be6528aff0cd6ea3216,coffee,88,-1,159,68
175,Douwe Egberts Pure Gold Instant Coffee Medium Roast,5.5,Morrisons,,https://groceries.morrisons.com/productImages/113/113781011_0_640x640.jpg?identifier=29654251b90471feb367aca29d7d43fe,coffee,90,-1,119,40
176,Morrisons Gold Coffee,1.89,Morrisons,,https://groceries.morrisons.com/productImages/300/300890011_0_640x640.jpg?identifier=051368866fd31ac5064cd29fd8e43b3d,coffee,103,-1,119,62
177,Kenco Rich Instant Coffee,6,Morrisons,,https://groceries.morrisons.com/productImages/334/334893011_0_640x640.jpg?identifier=220720e12937f299a860ad0bef5da5d1,coffee,90,-1,129,68
178,Morrisons Full Roast Instant Coffee,2.75,Morrisons,,https://groceries.morrisons.com/productImages/113/113809011_0_640x640.jpg?identifier=599fa6db7135db32714914c974a3764c,coffee,90,-1,107,48
179,Nescafe Original Instant Coffee,2.75,Morrisons,,https://groceries.morrisons.com/productImages/212/212223011_0_640x640.jpg?identifier=cb1a6aa9b0c2c48f5d1ee97406138f6f,coffee,90,-1,109,39
180,Douwe Egberts Pure Gold Indulgence Instant Coffee,5.5,Morrisons,,https://groceries.morrisons.com/productImages/113/113783011_0_640x640.jpg?identifier=bd60dcf9f8e9cd420d46b58a794881ab,coffee,90,-1,119,40
181,Kenco Smooth Coffee,2.75,Morrisons,,https://groceries.morrisons.com/productImages/504/504362011_0_640x640.jpg?identifier=3f107cea9fdb35e9aa980699282db979,coffee,88,-1,159,62
182,L'Or Classique Instant Coffee,6.5,Morrisons,,https://groceries.morrisons.com/productImages/380/380337011_0_640x640.jpg?identifier=88b8b36e2d1857126ed4c28d7cbf5429,coffee,90,-1,107,52
183,Nescafe Gold Blend,3.25,Morrisons,,https://groceries.morrisons.com/productImages/504/504196011_0_640x640.jpg?identifier=b9fc89a1d8499ce1237f4b2f672a4cb6,coffee,90,-1,106,27
184,L'OR Intense Instant Coffee,6.5,Morrisons,,https://groceries.morrisons.com/productImages/380/380338011_0_640x640.jpg?identifier=818fa95083fb96c6cb4311c6d9c418a3,coffee,90,-1,163,47
185,Kenco Decaff Instant Coffee,6,Morrisons,,https://groceries.morrisons.com/productImages/334/334894011_0_640x640.jpg?identifier=0709a62f9b44e5ed6ade716818092fa6,coffee,88,-1,163,68
186,Morrisons Full Roast Instant Coffee,1.5,Morrisons,,https://groceries.morrisons.com/productImages/113/113808011_0_640x640.jpg?identifier=af6ae592b8953f8c9309b14ed6419d4e,coffee,90,-1,107,48
187,Nescafe Original Instant Coffee,5.5,Morrisons,,https://groceries.morrisons.com/productImages/113/113815011_0_640x640.jpg?identifier=db30d3bb9818ebab75b5d1ea44c85796,coffee,90,-1,109,39
188,Kenco Smooth Refill Instant Coffee,3.65,Morrisons,,https://groceries.morrisons.com/productImages/334/334902011_0_640x640.jpg?identifier=c0268ddb2d0fdb0374d75766fcb908b5,coffee,90,-1,159,68
189,Kenco Rich Refill Instant Coffee,3.65,Morrisons,,https://groceries.morrisons.com/productImages/334/334904011_0_640x640.jpg?identifier=b78ed31d02f7e034b95f5238826efd7e,coffee,90,-1,129,68
190,Mellow Birds Instant Coffee Powder,2,Morrisons,,https://groceries.morrisons.com/productImages/113/113823011_0_640x640.jpg?identifier=257082eebd5367a131f230b4c75a6e39,coffee,90,-1,129,27
191,Nescafe Original Decaff Instant Coffee,5.5,Morrisons,,https://groceries.morrisons.com/productImages/113/113819011_0_640x640.jpg?identifier=b56a4f9e9322ef9f28e6982761f31ad1,coffee,90,-1,109,73
192,Morrisons Decaff Full Roast Instant Coffee,3.45,Morrisons,,https://groceries.morrisons.com/productImages/113/113811011_0_640x640.jpg?identifier=b866a3a571a6c958785a9fbfa58d9c58,coffee,90,-1,163,64
193,Illy Instant Coffee Smooth Taste 95G,5.85,Morrisons,,https://groceries.morrisons.com/productImages/557/557761011_0_640x640.jpg?identifier=90eb8336a10f6c507571065dfdcf5035,coffee,90,-1,128,48
194,Nescafe Gold Decaf Instant Coffee,3.25,Morrisons,,https://groceries.morrisons.com/productImages/504/504201011_0_640x640.jpg?identifier=c09efc1271d2483ea21fdcb0261f695b,coffee,90,-1,154,29
195,L' Or Decaff Instant Coffee,6.5,Morrisons,,https://groceries.morrisons.com/productImages/557/557750011_0_640x640.jpg?identifier=1704c73a9067c71015e39e2d7f3e3669,coffee,90,-1,163,47
196,Nescafe Gold Blend Instant Coffee,5,Morrisons,,https://groceries.morrisons.com/productImages/380/380351011_0_640x640.jpg?identifier=7ba68104016358b79edcbb2e4c45b470,coffee,90,-1,106,27
197,Nescafe Gold Decaf Instant Coffee,5,Morrisons,,https://groceries.morrisons.com/productImages/380/380360011_0_640x640.jpg?identifier=16ee2eb1d6e285694bee29541f74e2a0,coffee,90,-1,154,29
198,Nescafe Gold Espresso,3,Morrisons,,https://groceries.morrisons.com/productImages/578/578006011_0_640x640.jpg?identifier=186dfb5961ebc62c9128bed65c318dc8,coffee,92,-1,133,34
199,Nescafe Azera Americano Instant Coffee,4.5,Morrisons,,https://groceries.morrisons.com/productImages/578/578001011_0_640x640.jpg?identifier=d95cd0b77b2706cfb681683f0735cf21,coffee,90,-1,105,35
200,Nescafe Gold Alta Rica,3,Morrisons,,https://groceries.morrisons.com/productImages/578/578005011_0_640x640.jpg?identifier=79bae68267f1b419df5be71a5aa3a01b,coffee,90,-1,118,27
201,Costa Instant Smooth Medium Roast Coffee,3.25,Morrisons,,https://groceries.morrisons.com/productImages/557/557307011_0_640x640.jpg?identifier=6ebbc0d717143c35c18293992d7cbc57,coffee,90,-1,159,48
202,Nescafe Azera MyWay Latte Instant Coffee,3,Morrisons,,https://groceries.morrisons.com/productImages/557/557361011_0_640x640.jpg?identifier=13268df702318b08f265303617fd1c93,coffee,90,-1,134,35
203,Costa Instant Intense Dark Roast Coffee,3.25,Morrisons,,https://groceries.morrisons.com/productImages/557/557306011_0_640x640.jpg?identifier=e737c247ae2f51b9501b9d91c819457c,coffee,90,-1,159,62
204,Carte Noire Classique,3,Morrisons,,https://groceries.morrisons.com/productImages/456/456015011_0_640x640.jpg?identifier=86fd2bb5f79f7ab03ebd4d11d4d530d6,coffee,99,-1,121,43
205,Carte Noire Decafeine,3,Morrisons,,https://groceries.morrisons.com/productImages/456/456014011_0_640x640.jpg?identifier=683bb0b02628926224f23f3faf1b924c,coffee,101,-1,121,43
206,Nescafe Gold Blend Roastery Light Roast Instant Coffee,3,Morrisons,,https://groceries.morrisons.com/productImages/557/557302011_0_640x640.jpg?identifier=5d3cec959b5153bf3a00e8cbc316dcbe,coffee,90,-1,106,63
207,Nescafe Azera Americano,5.5,Morrisons,,https://groceries.morrisons.com/productImages/578/578000011_0_640x640.jpg?identifier=b598e8936b542226730fb0393dc3496f,coffee,90,-1,105,35
208,Nescafe Azera Intenso,5.5,Morrisons,,https://groceries.morrisons.com/productImages/578/578004011_0_640x640.jpg?identifier=bef3f83f7f258b317eea758b88d4510f,coffee,90,-1,134,35
209,Nescafe Azera Grindsmith Craft Coffee,5.5,Morrisons,,https://groceries.morrisons.com/productImages/578/578003011_0_640x640.jpg?identifier=183753b7a825c3e8068fb6f04bb1c55a,coffee,90,-1,105,35
210,Kenco Millicano Americano Instant Coffee,3,Morrisons,,https://groceries.morrisons.com/productImages/334/334899011_0_640x640.jpg?identifier=d01fdac34dc8c8e2c043dabb6d81aa15,coffee,90,-1,122,28
211,Kenco Millicano Americano Intense Instant Coffee,3,Morrisons,,https://groceries.morrisons.com/productImages/334/334900011_0_640x640.jpg?identifier=7b3860686fff6e10f9190bfccfdc256c,coffee,90,-1,122,28
212,Percol Black & Beyond Espresso Instant Coffee 6s,3.75,Morrisons,,https://groceries.morrisons.com/productImages/113/113709011_0_640x640.jpg?identifier=9fec686e42ad2c8a3775cb5be75ddda3,coffee,90,-1,133,34
213,Nescafe Gold Smooth,5,Morrisons,,https://groceries.morrisons.com/productImages/557/557359011_0_640x640.jpg?identifier=c59f5a7b17c5a184f21e846edd515823,coffee,90,-1,106,27
214,Percol Fairtrade Smooth Colombia Instant Coffee,4,Morrisons,,https://groceries.morrisons.com/productImages/290/290526011_0_640x640.jpg?identifier=a849af467f3e51971e396431e522ce02,coffee,90,-1,159,74
215,Nescafe Gold Origins Alta Rica,9,Morrisons,,https://groceries.morrisons.com/productImages/547/547135011_0_640x640.jpg?identifier=4c3dff884cab11a45e618655a864f580,coffee,90,-1,118,30
216,Percol Fairtrade Decaf Colombia Instant Coffee,4,Morrisons,,https://groceries.morrisons.com/productImages/268/268917011_0_640x640.jpg?identifier=a66fb2c6683108cab6ee35ff2d485303,coffee,90,-1,163,74
217,Kenco Millicano Americano Decaff Instant  Coffee,3,Morrisons,,https://groceries.morrisons.com/productImages/334/334898011_0_640x640.jpg?identifier=81c9ffeddaf84d1cc8d39e986cb69e39,coffee,90,-1,122,28
218,Carte Noire Classique,7,Morrisons,,https://groceries.morrisons.com/productImages/542/542075011_0_640x640.jpg?identifier=13a3f40166f1e104c31026ce435ea9c4,coffee,99,-1,121,43
219,Nescafe Azera Craft Instant Coffee,5.5,Morrisons,,https://groceries.morrisons.com/productImages/557/557305011_0_640x640.jpg?identifier=7dfc3cb525aa9e35c3454318f9833832,coffee,90,-1,105,35
220,Nescafe Gold Intense Instant Coffee,5,Morrisons,,https://groceries.morrisons.com/productImages/444/444752011_0_640x640.jpg?identifier=be706574da4bfd2e81ebc552d8641cec,coffee,90,-1,106,27
221,Nescafe Gold Blend Roastery Dark Roast Instant Coffee,5.25,Morrisons,,https://groceries.morrisons.com/productImages/557/557303011_0_640x640.jpg?identifier=51014d830e1489fb78b9151210e9fa9a,coffee,90,-1,106,63
222,Nescafe Gold Chocolate Hazelnut Instant Coffee 8 x Sachets,1.5,Morrisons,,https://groceries.morrisons.com/productImages/573/573906011_0_640x640.jpg?identifier=f1e73353d2441819c33065a29f70f737,coffee,90,-1,140,27
223,Nescafe Gold Cappuccino Instant Coffee 8 x Sachets,1.5,Morrisons,,https://groceries.morrisons.com/productImages/527/527188011_0_640x640.jpg?identifier=a088e25f1ed0a1b82827024ac467b2ed,coffee,90,-1,113,31
224,Nescafe Gold Vanilla Latte Coffee 8 Sachets x 18.5g,1.5,Morrisons,,https://groceries.morrisons.com/productImages/250/250132011_0_640x640.jpg?identifier=400c42c31393d90b1d895bc6ec45bbfa,coffee,90,-1,130,49
225,Nescafe Original 3in1 Instant Coffee 6 x Sachets,1,Morrisons,,https://groceries.morrisons.com/productImages/527/527187011_0_640x640.jpg?identifier=8cdea657e1b664bf9b8bb4aa5fc7e25a,coffee,90,-1,109,39
226,Kenco Latte Instant Coffee 8 Sachets,1.6,Morrisons,,https://groceries.morrisons.com/productImages/327/327653011_0_640x640.jpg?identifier=abac5942e26e1ef408dd02b656961412,coffee,88,-1,128,68
227,Nescafe Gold Double Choc Mocha Instant Coffee x 8 Sachets,1.5,Morrisons,,https://groceries.morrisons.com/productImages/250/250123011_0_640x640.jpg?identifier=a3fd4f02a64014a93eb5fdee56969e48,coffee,90,-1,131,29
228,Nescafe Original 2in1 Instant Coffee 6 x Sachets,1,Morrisons,,https://groceries.morrisons.com/productImages/527/527185011_0_640x640.jpg?identifier=8b9c891395006a96a507c3e13da75b27,coffee,90,-1,109,39
229,Kenco Cappuccino Instant Coffee 8 Sachets,1.6,Morrisons,,https://groceries.morrisons.com/productImages/327/327652011_0_640x640.jpg?identifier=cad13d0bb6725041fe8856d3c8d1f285,coffee,88,-1,144,31
230,Kenco 3in1 Instant Coffee Sachets with Milk & Sugars x5 Sachets,1,Morrisons,,https://groceries.morrisons.com/productImages/431/431213011_0_640x640.jpg?identifier=4f7efcc00a776e645d73e7a77b6c83b4,coffee,90,-1,144,68
231,Nescafe Gold Latte 8 Mugs,1.5,Morrisons,,https://groceries.morrisons.com/productImages/527/527184011_0_640x640.jpg?identifier=e73e88ca1ac55e40a26c3557dcc4a61e,coffee,90,-1,113,46
232,Kenco 2in1 Instant Coffee Sachets with Milk x5 Sachets,1,Morrisons,,https://groceries.morrisons.com/productImages/431/431220011_0_640x640.jpg?identifier=ead3d3320785ceff10c2ec5055f0f3bb,coffee,90,-1,144,68